Percentage served,Time in ms
0,5.388
1,5.403
2,6.366
3,11.138
4,16.361
5,22.442
6,28.960
7,36.455
8,42.826
9,44.818
10,46.539
11,49.007
12,51.101
13,53.326
14,55.191
15,57.209
16,59.488
17,61.537
18,62.932
19,64.256
20,65.442
21,66.063
22,66.757
23,67.518
24,68.323
25,69.553
26,70.303
27,71.016
28,71.951
29,72.688
30,73.208
31,73.435
32,73.495
33,73.563
34,73.626
35,73.693
36,73.728
37,73.758
38,73.777
39,73.875
40,73.907
41,73.929
42,73.944
43,73.964
44,74.057
45,74.270
46,74.596
47,74.901
48,74.981
49,75.018
50,75.188
51,75.466
52,75.514
53,75.618
54,75.720
55,75.812
56,75.860
57,75.881
58,76.064
59,76.425
60,76.616
61,76.649
62,76.743
63,76.790
64,76.867
65,77.023
66,77.059
67,77.110
68,77.160
69,77.263
70,77.541
71,77.866
72,78.190
73,78.389
74,78.425
75,78.480
76,78.594
77,78.633
78,78.662
79,78.696
80,78.761
81,78.816
82,78.851
83,78.883
84,78.909
85,78.943
86,78.982
87,79.059
88,79.197
89,79.478
90,79.519
91,79.627
92,79.787
93,80.133
94,256.567
95,265.915
96,267.185
97,274.761
98,282.014
99,300.695
100,316.853
