Percentage served,Time in ms
0,4.339
1,7.266
2,16.851
3,27.602
4,31.042
5,34.573
6,38.069
7,41.434
8,44.936
9,48.889
10,55.927
11,59.941
12,59.966
13,60.036
14,60.250
15,60.340
16,60.393
17,60.484
18,60.638
19,60.705
20,60.740
21,60.787
22,60.848
23,60.883
24,60.900
25,60.939
26,61.008
27,61.051
28,61.084
29,61.268
30,61.484
31,61.741
32,61.817
33,61.848
34,61.891
35,61.945
36,61.977
37,62.023
38,62.055
39,62.174
40,62.851
41,62.972
42,63.040
43,63.115
44,63.346
45,64.284
46,64.351
47,64.524
48,64.725
49,64.861
50,65.408
51,66.089
52,66.387
53,66.415
54,66.453
55,66.468
56,66.489
57,66.513
58,66.539
59,66.592
60,66.628
61,66.763
62,66.832
63,66.874
64,66.904
65,66.914
66,66.936
67,66.959
68,66.976
69,67.002
70,67.012
71,67.020
72,67.032
73,67.052
74,67.063
75,67.075
76,67.091
77,67.111
78,67.119
79,67.157
80,67.208
81,67.257
82,67.285
83,67.310
84,67.339
85,67.377
86,67.410
87,67.431
88,67.465
89,67.525
90,67.615
91,67.669
92,67.854
93,68.423
94,68.577
95,68.744
96,68.816
97,68.913
98,69.009
99,277.765
100,285.570
