Percentage served,Time in ms
0,58.999
1,114.579
2,131.795
3,148.898
4,167.185
5,172.221
6,172.381
7,172.442
8,172.509
9,172.588
10,172.666
11,172.724
12,172.816
13,172.855
14,172.923
15,172.998
16,173.050
17,173.135
18,173.244
19,173.438
20,173.619
21,173.766
22,173.918
23,174.196
24,174.351
25,174.632
26,174.840
27,175.036
28,175.284
29,175.576
30,176.204
31,176.467
32,176.855
33,177.120
34,177.316
35,177.544
36,177.883
37,178.166
38,178.328
39,178.506
40,178.710
41,179.241
42,180.677
43,181.051
44,182.329
45,182.964
46,184.164
47,184.785
48,185.455
49,186.189
50,186.527
51,186.685
52,186.972
53,187.322
54,187.714
55,188.160
56,188.455
57,188.665
58,188.787
59,188.907
60,189.016
61,189.179
62,189.383
63,189.534
64,189.685
65,189.835
66,190.071
67,190.167
68,190.300
69,190.409
70,190.515
71,190.584
72,190.680
73,190.760
74,190.854
75,190.953
76,191.109
77,191.286
78,191.755
79,192.159
80,192.477
81,193.034
82,193.568
83,193.821
84,194.360
85,195.080
86,195.488
87,195.798
88,196.018
89,196.160
90,196.964
91,375.747
92,496.390
93,507.899
94,567.574
95,805.588
96,840.334
97,864.263
98,900.273
99,1507.432
100,3507.664
