Percentage served,Time in ms
0,21.387
1,44.886
2,79.012
3,88.995
4,94.933
5,102.053
6,109.525
7,116.923
8,124.406
9,130.279
10,132.433
11,133.447
12,133.606
13,134.024
14,134.243
15,134.457
16,134.636
17,134.819
18,135.161
19,135.470
20,135.709
21,135.913
22,136.054
23,136.114
24,136.225
25,136.379
26,136.855
27,137.168
28,137.496
29,138.276
30,138.578
31,138.652
32,138.708
33,138.816
34,139.001
35,139.080
36,139.172
37,139.232
38,139.427
39,139.683
40,139.761
41,139.870
42,139.954
43,139.995
44,140.067
45,140.168
46,140.236
47,140.400
48,140.534
49,140.687
50,140.836
51,140.919
52,140.974
53,141.038
54,141.116
55,141.184
56,141.248
57,141.330
58,141.428
59,141.623
60,141.920
61,142.024
62,142.150
63,142.484
64,142.574
65,142.806
66,142.924
67,142.990
68,143.184
69,143.639
70,144.096
71,144.807
72,148.492
73,148.773
74,148.917
75,148.966
76,149.043
77,149.165
78,149.266
79,149.341
80,149.427
81,149.514
82,149.576
83,149.627
84,149.674
85,149.709
86,149.870
87,150.036
88,150.226
89,157.228
90,315.242
91,407.731
92,420.692
93,431.398
94,550.348
95,705.696
96,789.689
97,807.685
98,822.438
99,839.641
100,1241.582
