Percentage served,Time in ms
0,5.486
1,5.525
2,5.550
3,5.579
4,5.603
5,8.315
6,12.248
7,19.992
8,28.642
9,36.151
10,45.910
11,54.982
12,57.093
13,59.775
14,62.349
15,64.656
16,66.958
17,69.182
18,69.990
19,70.684
20,71.507
21,72.175
22,72.929
23,73.777
24,74.291
25,75.090
26,75.916
27,76.850
28,77.538
29,78.385
30,79.235
31,80.083
32,80.450
33,81.526
34,81.842
35,82.047
36,82.103
37,82.312
38,82.375
39,82.423
40,82.472
41,82.510
42,82.569
43,82.626
44,82.662
45,82.716
46,82.752
47,82.782
48,82.849
49,82.957
50,83.022
51,83.083
52,83.183
53,83.248
54,83.301
55,83.341
56,83.376
57,83.396
58,83.423
59,83.456
60,83.486
61,83.544
62,83.564
63,83.644
64,83.762
65,83.828
66,83.887
67,83.926
68,83.956
69,84.116
70,84.237
71,84.467
72,84.758
73,85.070
74,85.333
75,85.769
76,86.029
77,86.173
78,86.305
79,86.370
80,86.452
81,86.798
82,86.883
83,86.997
84,87.300
85,87.463
86,87.540
87,87.610
88,87.679
89,88.071
90,88.275
91,88.386
92,89.263
93,91.726
94,93.363
95,248.810
96,258.405
97,259.878
98,315.169
99,328.321
100,335.766
