Percentage served,Time in ms
0,2.429
1,2.666
2,2.698
3,4.932
4,7.728
5,11.210
6,15.693
7,20.356
8,21.613
9,22.928
10,24.242
11,25.619
12,27.000
13,29.504
14,30.938
15,32.329
16,33.310
17,34.290
18,35.850
19,36.729
20,37.202
21,37.340
22,37.383
23,37.413
24,37.429
25,37.443
26,37.474
27,37.495
28,37.527
29,37.542
30,37.553
31,37.565
32,37.578
33,37.595
34,37.614
35,37.623
36,37.629
37,37.637
38,37.645
39,37.655
40,37.661
41,37.665
42,37.669
43,37.674
44,37.682
45,37.689
46,37.695
47,37.705
48,37.712
49,37.720
50,37.733
51,37.771
52,37.810
53,37.856
54,37.878
55,37.889
56,37.922
57,37.940
58,37.949
59,37.958
60,37.968
61,37.974
62,37.983
63,37.992
64,38.002
65,38.011
66,38.023
67,38.031
68,38.043
69,38.060
70,38.083
71,38.135
72,38.221
73,38.327
74,38.369
75,38.448
76,38.482
77,38.499
78,38.562
79,38.584
80,38.612
81,38.702
82,38.762
83,38.946
84,39.581
85,39.818
86,39.892
87,40.025
88,40.082
89,40.223
90,40.298
91,40.601
92,41.620
93,41.706
94,41.738
95,41.758
96,41.781
97,41.799
98,42.127
99,44.187
100,45.256
