Percentage served,Time in ms
0,84.702
1,124.497
2,140.278
3,151.721
4,160.274
5,160.779
6,161.068
7,161.366
8,161.666
9,161.960
10,162.205
11,162.822
12,162.974
13,163.108
14,163.250
15,163.426
16,163.661
17,163.829
18,163.917
19,164.024
20,164.109
21,164.185
22,164.275
23,164.355
24,164.470
25,164.629
26,164.762
27,164.933
28,165.083
29,165.270
30,165.453
31,165.609
32,165.939
33,166.156
34,166.315
35,166.456
36,166.534
37,166.607
38,166.675
39,166.773
40,166.951
41,167.077
42,167.161
43,167.276
44,167.386
45,167.493
46,167.599
47,167.691
48,167.778
49,167.867
50,168.018
51,168.304
52,168.798
53,169.233
54,169.952
55,170.557
56,170.872
57,171.160
58,171.363
59,171.567
60,171.760
61,172.110
62,172.250
63,172.432
64,172.797
65,173.436
66,173.818
67,174.410
68,174.882
69,175.351
70,175.496
71,175.580
72,175.733
73,175.900
74,176.068
75,176.323
76,176.948
77,177.295
78,177.586
79,177.958
80,178.112
81,178.201
82,178.295
83,178.427
84,336.632
85,390.085
86,450.094
87,457.577
88,463.572
89,468.533
90,602.844
91,739.158
92,771.536
93,822.480
94,859.458
95,1172.038
96,1198.337
97,1503.221
98,1793.615
99,2249.199
100,3276.216
