Percentage served,Time in ms
0,54.889
1,84.812
2,97.519
3,110.483
4,114.127
5,114.206
6,114.286
7,114.525
8,114.680
9,114.773
10,114.830
11,114.871
12,114.962
13,115.068
14,115.191
15,115.318
16,115.430
17,115.623
18,116.315
19,116.636
20,116.972
21,117.095
22,117.873
23,118.143
24,118.558
25,119.062
26,119.487
27,120.655
28,121.264
29,121.382
30,121.556
31,121.728
32,121.883
33,121.961
34,122.051
35,122.116
36,122.210
37,122.267
38,122.318
39,122.424
40,122.535
41,122.637
42,122.732
43,122.885
44,122.953
45,123.420
46,124.620
47,124.904
48,125.346
49,125.488
50,125.714
51,126.285
52,126.486
53,126.803
54,126.987
55,128.205
56,128.652
57,129.453
58,129.957
59,131.637
60,134.348
61,135.245
62,135.673
63,136.856
64,138.510
65,139.057
66,139.344
67,139.544
68,139.779
69,140.016
70,140.216
71,140.768
72,140.862
73,141.010
74,141.345
75,141.628
76,141.821
77,141.994
78,142.188
79,142.259
80,142.423
81,142.475
82,142.623
83,142.804
84,143.013
85,143.135
86,143.243
87,143.308
88,143.439
89,143.699
90,144.046
91,285.575
92,381.576
93,402.534
94,416.386
95,557.512
96,670.589
97,803.789
98,1067.919
99,1163.601
100,2200.657
