Percentage served,Time in ms
0,5.377
1,5.407
2,7.146
3,12.332
4,18.946
5,26.493
6,35.207
7,46.660
8,52.123
9,54.528
10,57.150
11,60.062
12,62.865
13,65.271
14,67.768
15,70.883
16,72.948
17,73.811
18,74.702
19,75.551
20,76.553
21,77.355
22,78.217
23,79.087
24,80.042
25,81.625
26,82.482
27,83.359
28,84.162
29,85.440
30,86.285
31,87.129
32,88.769
33,89.745
34,90.118
35,90.223
36,90.546
37,90.697
38,90.983
39,91.039
40,91.124
41,91.177
42,91.201
43,91.228
44,91.254
45,91.284
46,91.324
47,91.458
48,91.591
49,91.617
50,91.653
51,91.730
52,91.850
53,92.085
54,92.153
55,92.200
56,92.222
57,92.400
58,92.449
59,92.533
60,92.585
61,92.760
62,92.996
63,93.136
64,93.161
65,93.210
66,93.337
67,93.385
68,93.420
69,93.452
70,93.502
71,93.621
72,93.744
73,93.830
74,93.903
75,93.944
76,93.993
77,94.035
78,94.053
79,94.094
80,94.144
81,94.168
82,94.239
83,94.344
84,94.380
85,94.438
86,94.623
87,94.700
88,94.747
89,94.785
90,94.824
91,94.922
92,97.314
93,98.666
94,267.505
95,269.039
96,276.503
97,291.306
98,300.219
99,315.829
100,345.070
