Percentage served,Time in ms
0,10.324
1,14.997
2,21.388
3,28.621
4,37.070
5,45.903
6,56.160
7,68.908
8,75.592
9,79.561
10,84.231
11,88.150
12,92.444
13,96.960
14,101.022
15,105.263
16,109.316
17,115.178
18,120.543
19,124.654
20,127.924
21,129.783
22,131.228
23,132.867
24,134.879
25,137.306
26,138.885
27,141.103
28,143.541
29,147.613
30,149.013
31,151.098
32,152.240
33,153.676
34,156.687
35,158.209
36,158.441
37,158.507
38,158.561
39,158.606
40,158.688
41,159.071
42,159.177
43,159.375
44,159.572
45,159.754
46,159.879
47,160.041
48,160.188
49,160.351
50,160.693
51,160.781
52,160.905
53,161.033
54,161.235
55,161.583
56,161.959
57,162.016
58,162.044
59,162.108
60,162.165
61,162.215
62,162.234
63,162.271
64,162.309
65,162.334
66,162.368
67,162.434
68,162.477
69,162.510
70,162.549
71,162.593
72,162.618
73,162.631
74,162.663
75,162.740
76,162.805
77,162.867
78,162.921
79,163.039
80,163.231
81,163.365
82,163.476
83,163.640
84,163.714
85,163.817
86,164.286
87,164.587
88,164.850
89,165.138
90,165.368
91,165.580
92,165.619
93,301.200
94,311.309
95,324.517
96,340.160
97,350.272
98,363.337
99,465.745
100,758.361
