Percentage served,Time in ms
0,9.869
1,11.446
2,11.454
3,15.227
4,21.943
5,29.944
6,38.839
7,47.459
8,59.484
9,68.925
10,73.927
11,77.358
12,80.469
13,83.322
14,86.751
15,89.806
16,93.160
17,96.843
18,100.443
19,104.136
20,107.853
21,111.440
22,114.904
23,117.346
24,119.348
25,120.397
26,122.145
27,123.139
28,123.244
29,123.301
30,123.375
31,123.447
32,123.481
33,123.570
34,123.642
35,123.785
36,124.023
37,124.213
38,124.542
39,124.698
40,124.829
41,124.903
42,124.997
43,125.087
44,125.196
45,125.408
46,125.486
47,125.623
48,125.904
49,126.142
50,126.362
51,126.830
52,127.462
53,128.784
54,129.274
55,129.351
56,129.452
57,129.603
58,129.692
59,129.843
60,129.919
61,130.119
62,130.380
63,130.557
64,130.732
65,130.910
66,130.961
67,131.000
68,131.026
69,131.058
70,131.125
71,131.188
72,131.258
73,131.315
74,131.358
75,131.387
76,131.437
77,131.619
78,132.244
79,132.902
80,133.013
81,133.224
82,133.713
83,133.856
84,133.936
85,134.302
86,134.853
87,135.321
88,286.848
89,288.837
90,299.563
91,327.384
92,354.513
93,389.860
94,403.781
95,510.529
96,528.133
97,552.080
98,579.916
99,595.387
100,600.898
