Percentage served,Time in ms
0,95.786
1,105.080
2,109.478
3,113.916
4,118.362
5,122.849
6,127.334
7,131.844
8,136.183
9,140.780
10,146.543
11,151.027
12,155.784
13,160.356
14,164.868
15,169.417
16,174.803
17,179.830
18,182.758
19,184.684
20,186.153
21,188.372
22,189.849
23,190.917
24,192.655
25,194.817
26,196.634
27,196.959
28,197.186
29,197.697
30,197.764
31,197.846
32,198.096
33,198.189
34,198.653
35,198.816
36,198.936
37,198.983
38,199.022
39,199.051
40,199.097
41,199.132
42,199.300
43,199.449
44,199.497
45,199.559
46,199.865
47,199.930
48,200.005
49,200.174
50,200.724
51,201.047
52,201.641
53,201.715
54,201.806
55,201.868
56,201.986
57,202.234
58,202.401
59,202.486
60,202.542
61,202.575
62,202.626
63,202.695
64,202.786
65,203.099
66,203.441
67,203.705
68,204.121
69,204.230
70,204.295
71,204.366
72,204.518
73,204.599
74,204.747
75,206.229
76,206.414
77,206.506
78,206.651
79,206.750
80,206.964
81,207.151
82,208.773
83,336.528
84,359.300
85,377.387
86,392.761
87,426.485
88,547.220
89,578.641
90,638.804
91,721.378
92,774.070
93,813.362
94,824.657
95,832.481
96,848.882
97,863.618
98,871.020
99,883.774
100,893.094
