Percentage served,Time in ms
0,147.570
1,155.199
2,162.419
3,169.990
4,178.110
5,186.153
6,194.087
7,201.863
8,208.890
9,216.251
10,223.433
11,230.621
12,237.798
13,244.973
14,252.253
15,259.569
16,266.832
17,274.243
18,281.749
19,288.737
20,291.968
21,295.832
22,298.180
23,300.884
24,301.508
25,301.660
26,301.896
27,302.282
28,302.583
29,303.161
30,303.498
31,303.706
32,303.871
33,304.292
34,305.072
35,305.436
36,305.715
37,305.950
38,306.566
39,307.188
40,307.556
41,307.967
42,308.245
43,308.957
44,309.077
45,309.201
46,309.353
47,309.489
48,309.574
49,309.608
50,309.667
51,309.762
52,309.874
53,310.188
54,310.465
55,310.609
56,310.719
57,310.882
58,311.228
59,311.370
60,311.456
61,311.563
62,311.637
63,311.713
64,311.808
65,311.876
66,311.941
67,311.980
68,312.010
69,312.054
70,312.080
71,312.138
72,312.241
73,312.301
74,312.375
75,312.408
76,312.445
77,312.480
78,312.533
79,312.612
80,312.694
81,312.906
82,313.495
83,314.587
84,315.008
85,315.594
86,440.996
87,457.434
88,483.025
89,515.929
90,543.620
91,679.892
92,743.782
93,784.364
94,803.229
95,831.546
96,914.710
97,948.788
98,981.240
99,1009.157
100,1488.899
