Percentage served,Time in ms
0,9.411
1,11.679
2,28.059
3,58.794
4,82.923
5,118.695
6,139.975
7,146.315
8,152.829
9,159.432
10,165.807
11,172.910
12,179.695
13,186.383
14,193.187
15,200.781
16,209.047
17,216.574
18,224.325
19,232.379
20,240.094
21,247.912
22,248.258
23,248.785
24,249.070
25,249.382
26,249.707
27,249.993
28,250.316
29,250.815
30,251.287
31,252.064
32,252.358
33,252.841
34,253.082
35,253.380
36,253.569
37,253.911
38,254.183
39,254.587
40,255.539
41,256.543
42,257.938
43,258.821
44,259.201
45,259.869
46,260.641
47,261.568
48,262.072
49,262.572
50,263.042
51,263.454
52,263.984
53,265.208
54,265.738
55,266.203
56,266.422
57,266.606
58,267.089
59,267.339
60,267.584
61,267.763
62,268.044
63,268.394
64,268.606
65,268.933
66,269.178
67,269.424
68,269.735
69,269.961
70,270.011
71,270.087
72,270.226
73,270.409
74,270.764
75,270.889
76,271.158
77,271.402
78,271.726
79,271.963
80,272.233
81,362.273
82,373.344
83,395.625
84,414.009
85,431.394
86,466.059
87,577.481
88,584.663
89,604.657
90,620.364
91,651.142
92,691.268
93,740.839
94,845.702
95,892.490
96,905.692
97,927.111
98,938.692
99,968.486
100,1095.698
