Percentage served,Time in ms
0,149.975
1,157.974
2,165.954
3,174.146
4,182.631
5,190.431
6,198.221
7,206.272
8,214.207
9,221.980
10,230.804
11,238.585
12,246.771
13,254.689
14,263.181
15,271.249
16,279.545
17,288.427
18,296.531
19,304.514
20,330.238
21,330.941
22,331.595
23,332.211
24,332.588
25,333.202
26,333.696
27,334.719
28,335.369
29,335.940
30,336.244
31,337.094
32,337.828
33,338.362
34,339.001
35,339.460
36,339.812
37,340.093
38,340.393
39,340.549
40,340.717
41,341.004
42,341.166
43,341.284
44,341.378
45,341.659
46,341.918
47,342.427
48,342.775
49,343.299
50,343.862
51,344.220
52,344.612
53,344.958
54,345.591
55,345.965
56,346.204
57,346.570
58,346.809
59,346.955
60,347.029
61,347.109
62,347.237
63,347.412
64,347.531
65,347.825
66,348.100
67,348.325
68,348.703
69,349.173
70,349.266
71,351.002
72,353.137
73,353.784
74,354.823
75,355.602
76,355.970
77,356.216
78,356.874
79,406.898
80,421.268
81,431.902
82,448.582
83,470.757
84,488.286
85,543.560
86,641.404
87,798.031
88,864.754
89,887.496
90,899.589
91,916.146
92,931.289
93,950.229
94,958.808
95,972.118
96,985.124
97,1039.352
98,1051.119
99,1055.585
100,1606.351
