Percentage served,Time in ms
0,18.981
1,46.452
2,101.350
3,174.517
4,257.743
5,267.452
6,274.697
7,281.886
8,290.744
9,298.042
10,305.844
11,311.341
12,311.687
13,312.054
14,312.444
15,312.886
16,313.277
17,313.575
18,314.683
19,315.948
20,317.059
21,317.484
22,318.079
23,318.279
24,318.614
25,318.806
26,319.364
27,319.732
28,320.169
29,320.523
30,320.907
31,321.324
32,321.951
33,322.637
34,323.836
35,324.296
36,324.867
37,325.243
38,325.874
39,326.504
40,326.728
41,327.021
42,327.333
43,327.446
44,327.763
45,328.081
46,328.217
47,328.355
48,328.452
49,328.617
50,328.773
51,328.866
52,329.050
53,329.375
54,329.637
55,330.217
56,330.763
57,331.533
58,332.423
59,333.575
60,334.719
61,335.635
62,336.372
63,337.164
64,337.929
65,339.130
66,339.962
67,340.565
68,341.100
69,342.213
70,342.847
71,348.073
72,354.468
73,362.533
74,369.737
75,377.323
76,385.430
77,391.579
78,398.066
79,433.858
80,471.932
81,557.532
82,614.684
83,646.619
84,706.326
85,767.582
86,808.150
87,835.619
88,844.796
89,861.366
90,933.829
91,955.760
92,985.371
93,1009.951
94,1020.906
95,1032.154
96,1038.430
97,1056.375
98,1088.559
99,1355.742
100,1620.928
