Percentage served,Time in ms
0,149.914
1,158.544
2,167.148
3,175.854
4,184.276
5,193.938
6,202.604
7,211.370
8,219.675
9,228.141
10,236.633
11,246.200
12,254.695
13,262.986
14,271.642
15,280.794
16,289.408
17,298.181
18,307.035
19,315.975
20,362.438
21,367.159
22,367.839
23,368.014
24,368.142
25,368.299
26,368.372
27,368.431
28,368.495
29,368.534
30,368.635
31,368.720
32,368.872
33,368.920
34,368.950
35,368.995
36,369.029
37,369.082
38,369.203
39,369.333
40,369.409
41,369.526
42,369.619
43,369.683
44,369.758
45,369.818
46,369.854
47,369.995
48,370.077
49,370.227
50,370.289
51,370.488
52,371.143
53,371.255
54,371.470
55,371.514
56,372.144
57,373.125
58,373.760
59,375.091
60,376.486
61,376.996
62,377.355
63,377.707
64,378.235
65,378.961
66,379.283
67,379.762
68,380.083
69,380.374
70,380.815
71,381.475
72,381.720
73,381.943
74,382.065
75,382.411
76,382.749
77,383.059
78,383.443
79,383.640
80,383.863
81,384.073
82,384.861
83,385.752
84,472.099
85,540.648
86,653.106
87,749.200
88,914.625
89,938.450
90,950.176
91,961.841
92,974.024
93,990.822
94,1003.475
95,1020.270
96,1077.775
97,1079.844
98,1376.055
99,1685.735
100,1731.045
