Percentage served,Time in ms
0,16.996
1,30.738
2,45.553
3,63.601
4,103.719
5,108.552
6,114.082
7,119.673
8,125.853
9,133.777
10,139.246
11,145.289
12,151.195
13,159.031
14,167.283
15,175.894
16,182.920
17,189.847
18,196.826
19,202.148
20,202.679
21,203.021
22,203.227
23,203.517
24,203.569
25,203.659
26,203.748
27,203.944
28,204.031
29,204.145
30,204.478
31,204.535
32,204.601
33,204.763
34,204.944
35,205.018
36,205.142
37,205.185
38,205.237
39,205.354
40,205.489
41,205.578
42,205.855
43,206.028
44,206.127
45,206.204
46,206.333
47,206.478
48,206.645
49,206.808
50,207.038
51,207.247
52,207.398
53,207.634
54,207.937
55,208.141
56,208.843
57,210.458
58,211.285
59,211.953
60,213.013
61,214.155
62,214.685
63,215.414
64,215.927
65,220.265
66,227.558
67,229.493
68,233.024
69,234.992
70,237.312
71,239.843
72,242.616
73,244.188
74,246.415
75,247.523
76,248.461
77,248.803
78,250.296
79,250.405
80,250.454
81,250.597
82,252.277
83,363.905
84,376.025
85,401.081
86,416.412
87,515.843
88,578.858
89,592.912
90,603.434
91,618.219
92,704.129
93,799.402
94,817.035
95,827.661
96,842.387
97,863.660
98,876.256
99,886.431
100,1007.227
