Percentage served,Time in ms
0,97.050
1,162.370
2,170.055
3,175.642
4,180.876
5,186.285
6,192.457
7,197.893
8,203.228
9,208.740
10,214.353
11,220.248
12,226.205
13,231.801
14,233.933
15,235.995
16,238.870
17,239.583
18,240.025
19,240.273
20,240.396
21,240.500
22,240.644
23,240.800
24,241.014
25,241.220
26,241.559
27,241.615
28,241.790
29,241.978
30,242.332
31,243.117
32,243.500
33,243.808
34,244.175
35,244.596
36,245.307
37,246.048
38,246.355
39,246.722
40,247.359
41,249.194
42,249.981
43,250.139
44,250.366
45,250.464
46,250.638
47,251.308
48,251.670
49,251.727
50,251.894
51,252.210
52,252.490
53,252.633
54,252.746
55,252.896
56,252.996
57,253.093
58,253.138
59,253.249
60,253.321
61,253.391
62,253.480
63,253.723
64,253.940
65,254.365
66,254.601
67,255.278
68,255.472
69,255.873
70,256.057
71,256.195
72,256.270
73,256.312
74,256.363
75,256.458
76,256.602
77,260.185
78,266.773
79,273.363
80,280.124
81,358.310
82,370.795
83,379.136
84,405.712
85,422.787
86,452.808
87,575.649
88,612.863
89,634.744
90,665.896
91,770.092
92,834.006
93,856.518
94,876.278
95,888.764
96,896.005
97,906.964
98,943.552
99,960.140
100,1203.088
