Percentage served,Time in ms
0,25.183
1,36.748
2,48.376
3,61.420
4,77.873
5,95.588
6,108.889
7,113.050
8,117.452
9,121.799
10,128.336
11,135.544
12,142.107
13,147.949
14,155.166
15,161.639
16,168.309
17,174.506
18,181.146
19,185.301
20,187.720
21,189.334
22,190.119
23,191.005
24,191.674
25,192.054
26,192.325
27,192.548
28,192.842
29,192.977
30,193.034
31,193.103
32,193.140
33,193.206
34,193.292
35,193.379
36,193.453
37,193.514
38,193.632
39,193.798
40,194.024
41,194.316
42,194.660
43,194.737
44,194.864
45,195.235
46,195.819
47,196.030
48,196.370
49,196.590
50,197.083
51,197.850
52,198.072
53,198.635
54,199.290
55,200.446
56,201.046
57,201.172
58,201.994
59,202.223
60,202.406
61,202.702
62,203.127
63,203.526
64,204.782
65,208.318
66,210.004
67,210.899
68,212.935
69,214.156
70,215.107
71,216.733
72,217.074
73,217.218
74,217.895
75,218.301
76,219.110
77,220.310
78,220.369
79,220.426
80,225.787
81,331.662
82,345.090
83,353.490
84,372.521
85,395.323
86,413.287
87,505.230
88,536.282
89,554.696
90,557.402
91,572.514
92,584.041
93,623.926
94,656.738
95,811.413
96,836.975
97,856.884
98,863.947
99,873.448
100,880.421
