Percentage served,Time in ms
0,259.746
1,317.533
2,365.217
3,412.815
4,454.951
5,458.452
6,459.365
7,459.861
8,460.392
9,461.085
10,461.728
11,462.172
12,462.769
13,463.149
14,463.748
15,464.363
16,465.032
17,465.611
18,466.336
19,466.799
20,467.207
21,467.929
22,468.519
23,469.042
24,469.491
25,469.862
26,470.248
27,470.601
28,470.883
29,471.150
30,471.518
31,472.224
32,472.828
33,473.353
34,473.862
35,474.817
36,476.272
37,478.168
38,479.894
39,481.161
40,482.418
41,483.675
42,484.984
43,486.585
44,489.750
45,490.399
46,491.126
47,491.656
48,492.058
49,492.366
50,492.723
51,492.902
52,493.200
53,493.365
54,493.499
55,493.857
56,494.168
57,494.366
58,494.468
59,494.623
60,494.885
61,495.201
62,495.731
63,496.336
64,497.043
65,497.764
66,499.496
67,501.523
68,503.156
69,504.446
70,505.909
71,507.427
72,508.139
73,508.912
74,510.056
75,510.911
76,511.794
77,512.739
78,513.717
79,830.627
80,1014.976
81,1081.589
82,1134.695
83,1162.437
84,1168.704
85,1180.402
86,1190.349
87,1195.384
88,1200.829
89,1216.877
90,1478.145
91,1490.451
92,1502.760
93,1516.057
94,1533.780
95,1862.684
96,2204.218
97,3445.275
98,3534.719
99,4231.545
100,8576.259
