Percentage served,Time in ms
0,81.824
1,103.356
2,123.707
3,143.524
4,166.051
5,212.482
6,212.828
7,213.065
8,214.050
9,214.291
10,214.407
11,214.544
12,214.650
13,214.852
14,215.091
15,215.367
16,215.496
17,215.567
18,215.642
19,215.850
20,216.454
21,217.071
22,217.209
23,217.346
24,217.420
25,217.502
26,217.743
27,218.035
28,218.342
29,218.799
30,219.351
31,219.600
32,219.950
33,220.292
34,220.373
35,220.448
36,220.524
37,220.585
38,220.784
39,220.838
40,220.998
41,221.115
42,221.952
43,222.357
44,222.501
45,222.610
46,222.748
47,222.833
48,222.912
49,222.958
50,223.019
51,223.217
52,223.409
53,223.453
54,223.489
55,223.551
56,223.616
57,223.664
58,223.846
59,223.996
60,224.070
61,224.181
62,224.285
63,224.455
64,224.617
65,224.804
66,225.163
67,225.359
68,225.462
69,225.810
70,225.899
71,225.983
72,226.207
73,226.339
74,226.472
75,226.818
76,227.261
77,227.554
78,227.835
79,227.966
80,228.162
81,228.495
82,228.683
83,228.786
84,229.146
85,229.528
86,229.814
87,230.249
88,230.879
89,232.406
90,232.853
91,233.059
92,233.466
93,233.797
94,235.263
95,236.696
96,237.232
97,237.303
98,238.142
99,238.358
100,1585.429
