Percentage served,Time in ms
0,96.862
1,122.125
2,132.665
3,143.312
4,154.105
5,165.924
6,176.659
7,187.773
8,198.778
9,209.906
10,234.582
11,238.661
12,239.104
13,239.315
14,239.482
15,239.583
16,239.698
17,239.833
18,240.171
19,240.795
20,241.092
21,241.308
22,241.410
23,241.491
24,241.620
25,241.654
26,241.716
27,241.795
28,241.852
29,241.929
30,242.058
31,242.169
32,242.380
33,242.568
34,242.624
35,242.662
36,242.719
37,242.808
38,242.921
39,242.996
40,243.146
41,243.339
42,244.057
43,245.017
44,245.589
45,246.199
46,246.678
47,246.990
48,247.385
49,247.544
50,247.637
51,247.738
52,247.857
53,248.057
54,248.120
55,248.213
56,248.307
57,248.418
58,248.535
59,248.640
60,248.732
61,248.868
62,248.972
63,249.060
64,249.132
65,249.208
66,249.287
67,249.362
68,249.482
69,249.615
70,249.737
71,249.937
72,250.061
73,250.177
74,250.314
75,250.404
76,250.486
77,250.594
78,250.709
79,250.811
80,250.990
81,251.190
82,251.367
83,251.719
84,252.042
85,359.080
86,382.889
87,414.803
88,564.560
89,606.197
90,622.457
91,635.121
92,675.128
93,854.016
94,890.700
95,914.695
96,946.168
97,948.197
98,1011.941
99,1593.732
100,2323.322
