Percentage served,Time in ms
0,132.450
1,200.979
2,233.181
3,265.286
4,298.491
5,310.144
6,310.674
7,311.508
8,313.274
9,313.956
10,314.200
11,314.518
12,314.973
13,315.364
14,315.704
15,315.992
16,316.181
17,316.524
18,316.956
19,317.547
20,317.937
21,318.283
22,318.585
23,318.776
24,319.158
25,319.458
26,319.791
27,320.017
28,320.294
29,320.774
30,321.489
31,322.095
32,322.919
33,323.443
34,324.157
35,324.339
36,324.529
37,324.812
38,325.035
39,325.331
40,325.485
41,325.893
42,326.026
43,326.223
44,327.489
45,327.978
46,328.344
47,328.529
48,328.751
49,329.031
50,329.298
51,329.460
52,329.587
53,329.933
54,330.314
55,330.537
56,330.860
57,333.094
58,334.384
59,335.006
60,335.994
61,336.855
62,337.827
63,338.792
64,340.182
65,344.419
66,348.262
67,352.997
68,359.399
69,359.860
70,360.209
71,360.493
72,361.002
73,361.339
74,362.104
75,362.700
76,363.190
77,363.667
78,363.943
79,364.324
80,365.533
81,368.307
82,369.661
83,370.901
84,371.446
85,372.420
86,373.984
87,376.105
88,700.697
89,831.797
90,888.380
91,927.676
92,942.829
93,990.038
94,1027.976
95,1077.175
96,1341.735
97,1360.483
98,1670.957
99,2078.465
100,4765.651
