Percentage served,Time in ms
0,2.783
1,3.831
2,10.691
3,20.800
4,23.736
5,26.579
6,30.629
7,33.829
8,36.579
9,40.374
10,41.734
11,41.742
12,41.751
13,41.757
14,41.765
15,41.771
16,41.777
17,41.783
18,41.793
19,41.800
20,41.811
21,41.832
22,41.841
23,41.848
24,41.856
25,41.868
26,41.884
27,41.897
28,41.921
29,42.039
30,42.129
31,42.500
32,42.890
33,42.990
34,43.772
35,44.075
36,44.191
37,44.299
38,44.363
39,44.438
40,44.494
41,44.537
42,44.591
43,44.618
44,44.665
45,44.703
46,44.736
47,45.586
48,45.647
49,45.744
50,46.577
51,46.654
52,49.312
53,49.449
54,49.529
55,49.617
56,49.712
57,49.901
58,49.945
59,49.962
60,49.975
61,49.995
62,50.004
63,50.014
64,50.060
65,50.078
66,50.093
67,50.106
68,50.126
69,50.162
70,50.191
71,50.201
72,50.210
73,50.215
74,50.222
75,50.228
76,50.241
77,50.255
78,50.264
79,50.271
80,50.278
81,50.295
82,50.313
83,50.324
84,50.336
85,50.347
86,50.369
87,50.391
88,50.430
89,50.444
90,50.464
91,50.478
92,50.494
93,50.514
94,50.541
95,50.597
96,50.781
97,50.880
98,51.035
99,252.569
100,261.863
