Percentage served,Time in ms
0,24.819
1,27.876
2,55.649
3,106.667
4,110.530
5,113.880
6,118.650
7,120.788
8,124.293
9,129.162
10,132.571
11,133.817
12,134.030
13,134.147
14,134.280
15,134.444
16,134.654
17,135.417
18,135.852
19,136.218
20,136.528
21,136.811
22,137.663
23,138.841
24,139.166
25,139.535
26,139.728
27,140.251
28,141.544
29,142.033
30,142.672
31,142.958
32,143.210
33,143.928
34,144.154
35,144.263
36,144.428
37,144.626
38,144.835
39,145.038
40,145.139
41,145.260
42,145.389
43,145.543
44,145.855
45,145.995
46,146.335
47,146.422
48,146.565
49,146.651
50,146.737
51,146.873
52,146.988
53,147.056
54,147.164
55,147.229
56,147.326
57,147.383
58,147.466
59,147.639
60,147.747
61,147.868
62,147.923
63,147.964
64,148.057
65,148.137
66,148.265
67,148.724
68,148.956
69,149.134
70,150.119
71,150.975
72,152.125
73,152.385
74,152.568
75,152.686
76,152.829
77,153.013
78,153.169
79,153.266
80,155.282
81,159.102
82,311.125
83,343.757
84,394.707
85,417.056
86,420.627
87,425.347
88,431.232
89,575.760
90,598.165
91,627.353
92,672.631
93,702.758
94,728.109
95,784.447
96,795.741
97,815.821
98,838.760
99,1120.097
100,1287.245
