Percentage served,Time in ms
0,2.536
1,2.871
2,2.909
3,4.590
4,7.141
5,10.190
6,13.821
7,18.241
8,21.247
9,22.651
10,23.983
11,25.407
12,27.483
13,28.538
14,29.728
15,30.611
16,31.520
17,32.643
18,33.422
19,35.230
20,35.856
21,35.886
22,35.910
23,35.920
24,35.941
25,35.954
26,35.970
27,35.981
28,35.986
29,36.004
30,36.015
31,36.023
32,36.033
33,36.041
34,36.049
35,36.062
36,36.078
37,36.087
38,36.092
39,36.096
40,36.099
41,36.106
42,36.111
43,36.116
44,36.120
45,36.127
46,36.133
47,36.138
48,36.146
49,36.151
50,36.157
51,36.163
52,36.173
53,36.192
54,36.207
55,36.238
56,36.259
57,36.289
58,36.318
59,36.343
60,36.392
61,36.451
62,36.480
63,36.548
64,36.726
65,36.893
66,37.033
67,37.193
68,37.330
69,37.522
70,37.709
71,37.797
72,37.879
73,37.931
74,37.962
75,37.994
76,38.020
77,38.039
78,38.047
79,38.056
80,38.068
81,38.104
82,38.150
83,38.190
84,38.211
85,38.228
86,38.452
87,38.508
88,38.760
89,38.791
90,39.131
91,39.261
92,40.047
93,40.145
94,40.230
95,40.318
96,40.908
97,41.707
98,43.557
99,44.578
100,227.204
