Percentage served,Time in ms
0,84.370
1,143.213
2,155.374
3,163.432
4,171.416
5,179.100
6,187.082
7,194.716
8,202.543
9,210.298
10,218.074
11,225.891
12,233.750
13,241.667
14,249.691
15,258.040
16,267.405
17,277.385
18,287.696
19,297.285
20,332.800
21,334.459
22,335.027
23,335.353
24,335.698
25,335.820
26,335.928
27,336.102
28,336.141
29,336.323
30,336.760
31,337.089
32,337.149
33,337.236
34,337.292
35,337.370
36,337.527
37,337.687
38,337.850
39,338.117
40,338.164
41,338.264
42,338.324
43,338.474
44,338.734
45,338.936
46,339.197
47,339.231
48,339.300
49,339.503
50,339.604
51,339.775
52,339.876
53,340.143
54,341.282
55,343.318
56,344.405
57,345.087
58,345.829
59,346.368
60,347.361
61,349.223
62,350.117
63,350.562
64,350.913
65,351.541
66,352.442
67,353.282
68,353.765
69,354.119
70,354.598
71,354.960
72,355.506
73,356.045
74,357.430
75,361.607
76,363.112
77,363.703
78,363.973
79,364.965
80,403.506
81,418.819
82,439.703
83,490.054
84,522.717
85,549.968
86,676.269
87,874.558
88,880.767
89,894.913
90,905.082
91,917.371
92,930.843
93,943.164
94,955.915
95,966.525
96,980.147
97,997.958
98,1044.597
99,1061.822
100,1612.981
