Percentage served,Time in ms
0,168.662
1,177.353
2,186.036
3,194.600
4,203.216
5,211.952
6,220.837
7,229.628
8,239.243
9,248.094
10,257.095
11,266.044
12,275.152
13,284.550
14,294.006
15,303.155
16,312.294
17,322.625
18,332.039
19,343.464
20,357.750
21,359.067
22,362.650
23,366.633
24,367.656
25,367.894
26,368.289
27,368.692
28,368.953
29,369.061
30,369.467
31,369.693
32,370.082
33,370.440
34,370.804
35,370.937
36,371.109
37,371.353
38,371.499
39,371.722
40,371.979
41,372.436
42,372.692
43,373.115
44,373.720
45,374.500
46,375.104
47,375.791
48,375.961
49,376.274
50,376.636
51,377.219
52,377.799
53,378.098
54,378.529
55,378.954
56,379.152
57,379.534
58,379.949
59,380.150
60,380.542
61,380.739
62,381.154
63,382.964
64,383.966
65,384.892
66,385.458
67,386.042
68,386.366
69,387.143
70,387.460
71,387.779
72,388.027
73,388.398
74,388.680
75,388.864
76,389.060
77,389.263
78,390.100
79,485.743
80,549.230
81,578.533
82,665.556
83,722.295
84,790.161
85,913.386
86,924.825
87,939.025
88,949.271
89,955.281
90,961.828
91,982.761
92,1004.512
93,1019.761
94,1033.177
95,1061.699
96,1071.229
97,1150.538
98,1410.342
99,1637.710
100,1737.670
