Percentage served,Time in ms
0,128.295
1,135.352
2,142.253
3,149.157
4,161.274
5,168.075
6,174.794
7,181.508
8,188.257
9,195.106
10,201.904
11,210.405
12,216.976
13,223.859
14,230.764
15,237.699
16,243.861
17,248.332
18,254.564
19,261.624
20,264.851
21,265.004
22,265.421
23,265.691
24,265.741
25,265.920
26,265.982
27,266.924
28,267.243
29,268.228
30,268.686
31,268.786
32,268.945
33,269.064
34,269.188
35,269.316
36,269.465
37,269.601
38,269.720
39,270.043
40,270.376
41,270.575
42,271.052
43,271.520
44,271.739
45,271.867
46,271.967
47,272.107
48,272.216
49,273.388
50,273.699
51,274.071
52,274.507
53,276.472
54,277.513
55,278.128
56,279.077
57,279.642
58,280.261
59,281.191
60,281.338
61,281.429
62,281.555
63,281.642
64,281.762
65,281.908
66,282.046
67,282.274
68,282.474
69,282.693
70,282.807
71,282.877
72,282.986
73,283.112
74,283.215
75,283.352
76,283.496
77,283.811
78,284.335
79,285.083
80,285.582
81,286.152
82,286.511
83,286.822
84,288.214
85,288.944
86,454.575
87,516.831
88,578.838
89,643.478
90,676.549
91,733.011
92,875.786
93,891.726
94,899.532
95,909.774
96,924.028
97,942.328
98,987.675
99,1129.417
100,1225.494
