Percentage served,Time in ms
0,130.180
1,137.116
2,144.063
3,150.894
4,157.776
5,164.708
6,171.608
7,178.567
8,185.558
9,192.584
10,199.704
11,207.863
12,215.034
13,222.279
14,229.452
15,236.698
16,244.007
17,251.117
18,258.572
19,266.974
20,297.812
21,299.533
22,299.894
23,300.458
24,301.160
25,301.765
26,301.873
27,302.107
28,302.561
29,302.679
30,302.747
31,302.965
32,303.677
33,303.959
34,304.040
35,304.092
36,304.277
37,304.362
38,304.401
39,304.445
40,304.710
41,304.772
42,304.830
43,304.872
44,304.889
45,304.937
46,305.197
47,305.718
48,305.968
49,306.283
50,306.403
51,306.476
52,306.549
53,306.686
54,306.761
55,306.825
56,306.864
57,306.953
58,307.049
59,307.189
60,307.251
61,307.303
62,307.364
63,307.456
64,307.627
65,307.749
66,307.926
67,308.320
68,309.187
69,309.978
70,310.359
71,310.953
72,311.480
73,313.743
74,314.380
75,315.787
76,316.977
77,317.275
78,317.839
79,318.545
80,319.023
81,319.356
82,320.626
83,405.087
84,421.023
85,440.922
86,492.147
87,522.820
88,649.973
89,756.021
90,784.170
91,866.619
92,872.908
93,891.612
94,906.867
95,923.236
96,946.450
97,957.348
98,971.153
99,1016.787
100,1337.150
