Percentage served,Time in ms
0,18.459
1,35.314
2,81.272
3,143.353
4,220.326
5,274.258
6,286.453
7,299.231
8,311.615
9,323.052
10,335.671
11,347.499
12,360.109
13,373.225
14,385.498
15,398.611
16,410.264
17,412.818
18,414.164
19,415.406
20,416.401
21,416.755
22,417.162
23,417.388
24,417.759
25,418.104
26,418.407
27,418.806
28,419.415
29,420.059
30,420.693
31,421.657
32,422.084
33,423.366
34,423.908
35,424.579
36,425.573
37,426.541
38,427.231
39,427.615
40,428.160
41,428.607
42,429.013
43,429.313
44,429.730
45,430.049
46,430.396
47,430.707
48,431.087
49,431.403
50,431.768
51,432.106
52,432.499
53,432.947
54,433.842
55,435.358
56,437.202
57,438.320
58,439.466
59,440.626
60,442.287
61,443.182
62,444.261
63,444.666
64,445.427
65,446.313
66,447.162
67,447.794
68,448.012
69,448.733
70,449.663
71,450.634
72,451.118
73,452.502
74,463.639
75,477.539
76,489.571
77,526.830
78,577.720
79,673.243
80,702.961
81,728.789
82,759.693
83,825.151
84,884.411
85,960.351
86,1011.390
87,1035.214
88,1043.933
89,1064.979
90,1075.958
91,1089.225
92,1109.368
93,1127.258
94,1134.760
95,1143.501
96,1150.646
97,1319.794
98,1450.066
99,1705.495
100,1862.457
