Percentage served,Time in ms
0,178.796
1,190.387
2,204.113
3,215.416
4,227.375
5,238.721
6,249.909
7,260.696
8,273.031
9,284.552
10,296.216
11,307.564
12,319.507
13,330.871
14,342.329
15,353.997
16,366.022
17,377.325
18,389.320
19,400.822
20,448.297
21,452.686
22,455.876
23,456.482
24,458.293
25,459.099
26,459.787
27,460.086
28,461.283
29,462.919
30,465.187
31,467.320
32,468.614
33,471.197
34,473.666
35,473.758
36,473.864
37,474.408
38,474.534
39,474.618
40,474.683
41,474.819
42,475.002
43,475.179
44,475.457
45,475.690
46,475.941
47,476.216
48,476.717
49,477.100
50,477.397
51,480.835
52,482.352
53,482.715
54,483.108
55,483.330
56,483.495
57,484.114
58,484.432
59,484.671
60,484.916
61,485.584
62,486.596
63,489.828
64,491.001
65,492.391
66,493.179
67,494.043
68,495.708
69,497.341
70,498.142
71,498.455
72,498.861
73,499.215
74,499.773
75,499.993
76,500.251
77,500.734
78,512.828
79,575.781
80,671.408
81,731.090
82,765.332
83,921.562
84,968.303
85,984.713
86,1001.303
87,1023.105
88,1049.694
89,1081.967
90,1105.588
91,1156.537
92,1167.549
93,1173.302
94,1179.960
95,1193.749
96,1308.391
97,1466.826
98,1679.842
99,1751.291
100,2181.808
