Percentage served,Time in ms
0,185.876
1,198.090
2,210.136
3,222.233
4,234.167
5,245.643
6,257.497
7,269.510
8,281.406
9,293.423
10,305.530
11,317.572
12,330.035
13,342.758
14,355.388
15,367.526
16,384.056
17,396.121
18,408.246
19,420.376
20,451.867
21,456.366
22,457.621
23,460.172
24,461.488
25,462.023
26,462.382
27,462.649
28,463.039
29,463.454
30,464.975
31,465.642
32,466.246
33,467.883
34,469.914
35,472.269
36,473.763
37,474.468
38,475.527
39,476.666
40,477.961
41,478.483
42,479.845
43,480.498
44,481.431
45,482.303
46,482.795
47,483.227
48,483.967
49,484.567
50,484.833
51,485.110
52,485.340
53,485.609
54,485.944
55,486.383
56,486.650
57,486.971
58,487.584
59,488.370
60,489.132
61,489.748
62,489.970
63,490.376
64,491.360
65,492.105
66,493.167
67,494.748
68,495.791
69,496.360
70,496.743
71,497.981
72,498.714
73,499.462
74,500.707
75,502.331
76,531.480
77,606.230
78,726.416
79,758.602
80,818.699
81,900.276
82,925.951
83,961.407
84,975.987
85,993.000
86,1007.478
87,1043.292
88,1066.265
89,1128.096
90,1143.373
91,1152.307
92,1164.748
93,1186.459
94,1192.288
95,1195.382
96,1360.182
97,1506.755
98,1706.920
99,1777.491
100,2197.850
