Percentage served,Time in ms
0,5.096
1,8.779
2,27.399
3,59.906
4,107.057
5,137.437
6,146.700
7,156.567
8,166.474
9,176.418
10,186.263
11,195.151
12,205.298
13,214.622
14,224.678
15,234.154
16,243.923
17,253.760
18,263.320
19,273.009
20,282.833
21,292.797
22,309.338
23,313.427
24,315.882
25,320.679
26,325.249
27,327.099
28,328.996
29,332.789
30,333.988
31,338.296
32,339.118
33,339.430
34,339.787
35,340.481
36,340.937
37,341.189
38,341.477
39,341.671
40,341.795
41,342.083
42,342.239
43,342.369
44,342.511
45,342.651
46,342.853
47,343.088
48,343.598
49,344.975
50,345.794
51,346.814
52,348.318
53,348.855
54,349.618
55,349.787
56,349.911
57,350.068
58,350.306
59,350.544
60,350.714
61,350.860
62,350.906
63,351.015
64,351.097
65,351.202
66,351.352
67,351.492
68,351.553
69,351.734
70,351.902
71,352.073
72,352.215
73,352.294
74,352.386
75,352.580
76,352.920
77,390.303
78,484.293
79,512.946
80,542.568
81,564.950
82,595.856
83,612.529
84,647.814
85,674.130
86,700.172
87,764.651
88,795.689
89,860.757
90,882.230
91,887.831
92,894.167
93,906.984
94,918.851
95,942.567
96,991.076
97,1031.731
98,1047.017
99,1049.231
100,1566.283
