Percentage served,Time in ms
0,134.015
1,143.006
2,151.972
3,160.978
4,169.952
5,179.038
6,188.073
7,196.737
8,205.893
9,215.125
10,227.370
11,236.540
12,245.811
13,255.133
14,264.564
15,274.107
16,283.685
17,293.257
18,302.815
19,312.530
20,339.014
21,346.898
22,349.229
23,350.508
24,351.343
25,352.147
26,352.552
27,353.400
28,353.572
29,353.885
30,354.255
31,354.904
32,357.612
33,362.160
34,362.710
35,363.192
36,363.562
37,363.996
38,364.558
39,365.252
40,366.283
41,366.624
42,366.992
43,367.382
44,368.029
45,368.356
46,368.689
47,369.019
48,369.960
49,376.332
50,376.768
51,377.123
52,378.235
53,378.663
54,379.412
55,380.205
56,381.038
57,381.734
58,382.018
59,382.366
60,382.652
61,383.155
62,384.481
63,384.593
64,384.782
65,385.126
66,385.408
67,385.720
68,386.122
69,386.640
70,386.921
71,387.199
72,387.621
73,388.042
74,388.173
75,388.237
76,388.535
77,388.616
78,389.243
79,430.765
80,464.281
81,481.242
82,513.117
83,544.050
84,560.176
85,598.942
86,644.709
87,705.102
88,748.739
89,813.750
90,884.815
91,916.155
92,936.963
93,957.598
94,994.092
95,1006.083
96,1063.548
97,1070.424
98,1074.352
99,1103.266
100,1702.487
