Percentage served,Time in ms
0,136.189
1,146.589
2,154.744
3,163.276
4,172.299
5,181.290
6,190.304
7,199.446
8,208.593
9,217.611
10,226.702
11,235.958
12,245.251
13,254.626
14,264.048
15,273.522
16,282.804
17,292.570
18,297.042
19,300.170
20,303.292
21,305.645
22,307.929
23,309.543
24,309.835
25,310.277
26,310.737
27,311.157
28,311.568
29,312.150
30,313.300
31,314.517
32,315.602
33,316.557
34,317.001
35,317.399
36,317.759
37,317.940
38,318.309
39,318.859
40,320.176
41,322.932
42,323.347
43,323.773
44,325.167
45,325.716
46,326.497
47,331.555
48,343.407
49,348.889
50,350.941
51,352.981
52,355.239
53,356.883
54,358.476
55,359.698
56,360.470
57,360.954
58,361.292
59,361.959
60,362.487
61,363.083
62,365.225
63,366.183
64,366.340
65,366.443
66,366.667
67,366.796
68,366.818
69,366.862
70,367.010
71,367.083
72,367.361
73,367.732
74,367.919
75,368.178
76,368.600
77,408.339
78,431.577
79,453.935
80,478.296
81,498.898
82,515.251
83,532.323
84,567.256
85,591.828
86,627.039
87,649.649
88,665.798
89,688.700
90,787.944
91,891.454
92,912.015
93,922.183
94,933.470
95,958.377
96,990.127
97,1037.429
98,1042.810
99,1067.271
100,1580.517
