Percentage served,Time in ms
0,8.634
1,11.538
2,18.851
3,27.644
4,37.311
5,49.386
6,63.247
7,73.351
8,77.080
9,80.597
10,84.684
11,88.596
12,92.606
13,96.592
14,101.028
15,104.834
16,108.423
17,110.973
18,112.802
19,114.332
20,115.652
21,116.993
22,118.937
23,119.743
24,120.811
25,122.251
26,123.617
27,125.106
28,126.361
29,127.751
30,129.989
31,131.430
32,132.769
33,134.187
34,134.421
35,134.483
36,134.648
37,134.711
38,134.863
39,135.054
40,135.197
41,135.230
42,135.267
43,135.386
44,135.657
45,135.767
46,135.907
47,136.060
48,136.325
49,136.900
50,137.234
51,137.404
52,137.557
53,138.067
54,138.527
55,140.343
56,141.229
57,141.715
58,142.351
59,142.375
60,142.471
61,142.540
62,142.596
63,142.745
64,142.868
65,142.975
66,143.112
67,143.213
68,143.306
69,143.335
70,143.387
71,143.640
72,143.744
73,143.923
74,144.141
75,144.300
76,144.609
77,144.825
78,144.892
79,144.985
80,145.053
81,145.082
82,145.265
83,145.388
84,146.150
85,146.671
86,146.866
87,147.013
88,147.105
89,147.492
90,148.211
91,148.835
92,293.241
93,294.846
94,314.036
95,365.378
96,416.301
97,526.170
98,546.719
99,606.838
100,635.205
