Percentage served,Time in ms
0,13.741
1,13.864
2,17.534
3,22.899
4,28.602
5,35.131
6,42.168
7,51.271
8,61.624
9,73.528
10,80.485
11,84.518
12,88.462
13,92.601
14,97.063
15,101.235
16,105.546
17,109.788
18,113.928
19,118.058
20,121.930
21,124.712
22,126.494
23,128.004
24,129.532
25,131.161
26,132.580
27,134.290
28,136.201
29,138.869
30,139.598
31,139.903
32,139.942
33,140.133
34,140.233
35,140.442
36,140.486
37,140.538
38,140.608
39,140.818
40,140.992
41,141.133
42,141.451
43,141.529
44,141.649
45,141.713
46,141.774
47,141.836
48,141.877
49,141.997
50,142.194
51,142.697
52,143.059
53,143.311
54,143.468
55,143.514
56,143.574
57,143.657
58,143.948
59,143.987
60,144.098
61,144.338
62,145.245
63,145.621
64,145.713
65,145.797
66,145.908
67,146.191
68,146.320
69,146.462
70,147.208
71,147.642
72,147.907
73,148.245
74,148.356
75,148.426
76,148.593
77,149.502
78,149.567
79,150.121
80,150.325
81,150.474
82,150.560
83,150.633
84,150.717
85,150.795
86,150.884
87,150.975
88,290.660
89,292.837
90,306.963
91,323.002
92,370.382
93,426.658
94,540.782
95,552.450
96,569.491
97,586.342
98,655.131
99,670.530
100,671.566
