Percentage served,Time in ms
0,10.851
1,18.328
2,26.766
3,36.745
4,47.192
5,57.266
6,68.378
7,75.694
8,79.169
9,82.774
10,86.801
11,90.685
12,94.527
13,98.025
14,102.494
15,106.228
16,108.084
17,109.932
18,111.465
19,113.096
20,114.465
21,116.110
22,117.719
23,119.522
24,120.697
25,122.100
26,124.375
27,125.743
28,127.489
29,128.882
30,129.707
31,130.247
32,130.317
33,130.383
34,130.596
35,130.718
36,131.011
37,131.060
38,131.085
39,131.221
40,131.322
41,131.406
42,131.465
43,131.577
44,131.649
45,131.692
46,131.821
47,131.934
48,131.979
49,132.036
50,132.341
51,133.188
52,133.604
53,133.939
54,134.878
55,135.417
56,137.095
57,138.617
58,138.820
59,139.056
60,139.827
61,140.024
62,140.549
63,140.660
64,141.135
65,141.305
66,141.651
67,142.218
68,142.383
69,142.608
70,142.764
71,143.142
72,143.592
73,144.189
74,144.890
75,145.416
76,145.764
77,145.848
78,145.919
79,146.224
80,146.506
81,146.653
82,146.797
83,146.996
84,147.085
85,147.497
86,147.736
87,147.945
88,148.044
89,148.677
90,291.438
91,298.724
92,307.983
93,318.852
94,327.012
95,351.425
96,410.961
97,431.749
98,526.955
99,575.596
100,623.796
