Percentage served,Time in ms
0,8.351
1,12.509
2,21.395
3,32.078
4,44.840
5,60.249
6,105.138
7,114.332
8,119.678
9,125.587
10,130.535
11,136.376
12,142.505
13,147.586
14,153.279
15,154.647
16,154.954
17,155.354
18,155.764
19,155.919
20,156.107
21,156.480
22,156.791
23,157.079
24,157.170
25,157.301
26,157.519
27,157.720
28,157.820
29,158.082
30,158.230
31,158.598
32,158.669
33,158.846
34,158.890
35,158.920
36,158.999
37,159.066
38,159.234
39,159.355
40,159.494
41,159.898
42,160.278
43,160.638
44,160.977
45,161.166
46,161.390
47,161.820
48,162.396
49,163.162
50,164.857
51,167.782
52,170.092
53,171.358
54,173.774
55,176.185
56,177.670
57,180.313
58,180.722
59,180.878
60,181.035
61,181.152
62,181.642
63,183.768
64,185.682
65,186.307
66,187.035
67,187.509
68,187.725
69,187.955
70,188.151
71,188.335
72,188.624
73,189.191
74,190.876
75,191.925
76,193.094
77,193.648
78,194.329
79,195.307
80,195.763
81,202.417
82,211.001
83,218.534
84,306.434
85,311.672
86,320.852
87,376.552
88,432.237
89,460.273
90,486.621
91,494.109
92,540.752
93,570.591
94,632.621
95,797.409
96,802.504
97,806.746
98,809.088
99,815.929
100,819.137
