Percentage served,Time in ms
0,90.822
1,101.986
2,106.404
3,110.834
4,115.298
5,119.974
6,124.329
7,129.414
8,134.961
9,139.413
10,143.916
11,148.345
12,153.016
13,157.564
14,163.015
15,167.489
16,169.533
17,171.027
18,172.624
19,174.306
20,175.376
21,175.943
22,177.403
23,177.883
24,178.115
25,178.590
26,178.859
27,180.853
28,181.662
29,182.149
30,182.379
31,182.506
32,182.658
33,182.741
34,182.782
35,182.858
36,182.887
37,182.932
38,182.987
39,183.047
40,183.086
41,183.127
42,183.150
43,183.226
44,183.298
45,183.365
46,184.172
47,185.448
48,185.601
49,185.999
50,186.178
51,186.273
52,186.338
53,186.399
54,186.514
55,186.621
56,186.750
57,186.883
58,186.969
59,187.143
60,187.245
61,187.763
62,187.900
63,188.119
64,188.377
65,193.194
66,193.542
67,193.920
68,194.644
69,194.835
70,195.283
71,195.703
72,195.989
73,196.350
74,196.649
75,196.871
76,198.000
77,198.391
78,199.047
79,199.265
80,199.701
81,199.983
82,329.371
83,355.124
84,374.558
85,380.907
86,388.121
87,492.722
88,502.196
89,535.075
90,555.128
91,568.885
92,618.791
93,754.024
94,804.600
95,816.996
96,844.046
97,851.557
98,858.470
99,865.937
100,871.040
