Percentage served,Time in ms
0,66.618
1,88.874
2,98.619
3,102.958
4,107.190
5,112.363
6,116.598
7,120.869
8,125.138
9,129.460
10,133.789
11,138.124
12,142.987
13,147.417
14,151.924
15,156.421
16,161.370
17,167.174
18,173.248
19,175.768
20,176.061
21,176.363
22,176.805
23,178.111
24,178.633
25,178.795
26,178.922
27,179.044
28,179.096
29,179.136
30,179.812
31,179.899
32,179.964
33,180.084
34,180.220
35,180.292
36,180.510
37,180.709
38,180.837
39,180.932
40,181.023
41,181.093
42,181.279
43,181.408
44,181.431
45,181.532
46,181.910
47,184.384
48,184.785
49,185.185
50,185.538
51,185.651
52,185.770
53,185.981
54,186.065
55,186.166
56,186.244
57,186.359
58,186.455
59,186.528
60,186.708
61,187.235
62,188.089
63,188.243
64,189.029
65,192.444
66,192.568
67,193.451
68,193.529
69,193.544
70,193.559
71,193.605
72,193.642
73,193.695
74,193.875
75,194.032
76,194.079
77,194.155
78,194.591
79,194.779
80,195.048
81,196.254
82,320.961
83,333.955
84,350.280
85,367.432
86,377.988
87,425.404
88,510.399
89,549.854
90,590.747
91,617.321
92,799.375
93,811.465
94,832.670
95,842.259
96,846.391
97,850.819
98,856.824
99,861.313
100,868.442
