Percentage served,Time in ms
0,9.383
1,9.423
2,11.476
3,16.616
4,23.150
5,31.208
6,40.457
7,51.910
8,65.172
9,78.277
10,82.274
11,88.198
12,93.704
13,99.592
14,105.252
15,111.315
16,117.706
17,120.495
18,121.956
19,123.858
20,125.807
21,127.419
22,129.353
23,131.491
24,133.478
25,134.604
26,136.317
27,138.029
28,140.476
29,141.930
30,142.756
31,143.606
32,144.427
33,145.109
34,145.586
35,146.624
36,146.789
37,147.087
38,147.397
39,147.474
40,147.793
41,148.025
42,148.290
43,148.356
44,148.523
45,148.648
46,148.733
47,148.830
48,148.848
49,148.879
50,148.888
51,148.906
52,148.919
53,148.929
54,148.945
55,148.959
56,149.015
57,149.062
58,149.077
59,149.123
60,149.224
61,149.255
62,149.356
63,149.575
64,149.649
65,149.781
66,149.895
67,149.990
68,150.195
69,150.493
70,150.508
71,150.527
72,150.558
73,150.584
74,150.596
75,150.627
76,150.665
77,150.735
78,150.807
79,150.973
80,151.871
81,153.244
82,154.850
83,156.249
84,158.537
85,160.391
86,163.372
87,165.184
88,166.407
89,166.793
90,172.236
91,175.755
92,290.545
93,302.277
94,311.236
95,321.226
96,331.426
97,349.043
98,390.297
99,422.961
100,537.639
