Percentage served,Time in ms
0,10.833
1,16.614
2,22.943
3,30.212
4,38.257
5,46.343
6,55.230
7,62.689
8,65.157
9,67.976
10,71.093
11,73.646
12,76.360
13,79.261
14,82.424
15,85.241
16,88.172
17,91.290
18,94.298
19,97.390
20,99.266
21,100.146
22,101.129
23,102.126
24,102.890
25,103.827
26,105.752
27,106.732
28,107.511
29,108.209
30,108.917
31,110.820
32,111.203
33,111.573
34,111.749
35,111.853
36,111.926
37,112.043
38,112.132
39,112.176
40,112.190
41,112.258
42,112.286
43,112.301
44,112.330
45,112.381
46,112.448
47,112.849
48,112.937
49,113.084
50,113.143
51,113.255
52,113.404
53,113.449
54,113.560
55,113.635
56,113.677
57,113.740
58,113.767
59,113.786
60,113.810
61,113.839
62,113.862
63,113.871
64,113.897
65,113.937
66,113.953
67,113.969
68,113.997
69,114.011
70,114.027
71,114.037
72,114.078
73,114.097
74,114.144
75,114.164
76,114.187
77,114.225
78,114.242
79,114.280
80,114.309
81,114.386
82,114.513
83,114.656
84,114.816
85,115.075
86,115.325
87,115.660
88,116.040
89,116.116
90,273.150
91,282.852
92,284.588
93,308.113
94,354.283
95,363.587
96,397.585
97,515.179
98,516.004
99,523.603
100,524.475
