Percentage served,Time in ms
0,8.511
1,9.481
2,16.789
3,25.309
4,35.550
5,47.497
6,59.776
7,67.640
8,70.791
9,73.816
10,77.066
11,81.173
12,84.346
13,87.458
14,90.912
15,93.778
16,96.816
17,100.324
18,103.702
19,106.517
20,107.196
21,108.100
22,108.845
23,109.451
24,110.734
25,111.889
26,112.969
27,114.054
28,115.131
29,116.267
30,117.364
31,118.061
32,118.359
33,118.626
34,118.776
35,118.910
36,120.033
37,121.890
38,122.599
39,122.852
40,122.880
41,122.921
42,122.963
43,123.100
44,123.149
45,123.195
46,123.276
47,123.315
48,123.340
49,123.378
50,123.517
51,124.195
52,124.337
53,124.474
54,124.667
55,124.745
56,124.829
57,124.875
58,124.902
59,124.928
60,124.958
61,124.987
62,125.011
63,125.047
64,125.110
65,125.169
66,125.212
67,125.345
68,125.457
69,125.513
70,125.657
71,125.698
72,125.826
73,126.015
74,126.142
75,126.501
76,126.588
77,127.440
78,127.477
79,127.536
80,127.711
81,127.757
82,127.775
83,127.876
84,128.434
85,128.505
86,128.653
87,129.316
88,129.600
89,129.861
90,130.282
91,292.399
92,297.107
93,319.774
94,327.423
95,339.724
96,356.931
97,396.705
98,581.018
99,584.046
100,585.578
