Percentage served,Time in ms
0,8.796
1,8.807
2,12.010
3,18.594
4,26.288
5,35.106
6,44.162
7,55.614
8,64.951
9,67.985
10,71.222
11,74.380
12,77.149
13,80.623
14,83.663
15,84.993
16,86.129
17,87.078
18,88.273
19,89.296
20,90.424
21,91.567
22,92.534
23,93.581
24,94.812
25,96.050
26,97.353
27,98.522
28,99.672
29,100.833
30,101.937
31,103.148
32,103.327
33,103.501
34,103.955
35,104.416
36,104.549
37,104.844
38,104.897
39,105.141
40,105.356
41,105.459
42,105.803
43,106.063
44,106.209
45,106.306
46,106.351
47,106.599
48,106.723
49,106.811
50,107.075
51,107.232
52,107.316
53,107.393
54,107.557
55,107.693
56,107.993
57,108.258
58,108.368
59,108.421
60,108.441
61,108.466
62,108.503
63,108.579
64,108.598
65,108.610
66,108.664
67,108.857
68,108.960
69,109.365
70,109.431
71,109.693
72,110.149
73,110.545
74,110.887
75,111.649
76,111.867
77,112.061
78,112.669
79,112.935
80,113.411
81,113.598
82,113.819
83,113.937
84,114.124
85,114.203
86,114.227
87,114.266
88,114.291
89,114.329
90,114.417
91,114.613
92,279.460
93,284.056
94,291.706
95,299.702
96,304.318
97,311.268
98,324.346
99,345.172
100,361.501
