Percentage served,Time in ms
0,22.621
1,30.408
2,38.205
3,47.848
4,57.758
5,66.557
6,68.828
7,71.181
8,73.521
9,75.915
10,78.259
11,81.246
12,84.233
13,86.950
14,90.041
15,92.885
16,95.958
17,99.397
18,102.506
19,104.950
20,107.067
21,108.100
22,109.371
23,110.455
24,111.675
25,112.842
26,113.946
27,114.975
28,116.473
29,117.297
30,118.152
31,118.746
32,119.183
33,119.837
34,120.016
35,120.084
36,120.103
37,120.111
38,120.126
39,120.130
40,120.141
41,120.149
42,120.162
43,120.204
44,120.593
45,121.020
46,121.162
47,121.198
48,121.244
49,121.312
50,121.375
51,121.423
52,121.470
53,121.494
54,121.512
55,121.560
56,121.610
57,121.657
58,121.708
59,121.741
60,121.823
61,122.074
62,122.135
63,122.216
64,122.250
65,122.310
66,122.393
67,122.444
68,122.501
69,122.594
70,122.816
71,122.954
72,122.985
73,123.049
74,123.102
75,123.140
76,123.170
77,123.197
78,123.217
79,123.254
80,123.269
81,123.323
82,123.341
83,123.438
84,123.490
85,123.560
86,123.581
87,123.602
88,123.691
89,123.793
90,123.880
91,123.889
92,123.981
93,290.280
94,311.031
95,336.780
96,370.441
97,407.512
98,563.524
99,565.697
100,579.344
