Percentage served,Time in ms
0,18.548
1,25.703
2,33.918
3,43.264
4,52.038
5,54.117
6,56.180
7,58.441
8,60.577
9,62.720
10,64.842
11,67.482
12,70.116
13,72.788
14,75.436
15,78.119
16,79.114
17,80.822
18,81.792
19,82.755
20,83.693
21,84.665
22,85.740
23,86.717
24,87.619
25,88.424
26,89.286
27,90.091
28,90.913
29,91.691
30,92.613
31,93.641
32,94.674
33,95.474
34,96.522
35,96.589
36,96.678
37,96.721
38,96.872
39,97.277
40,97.345
41,97.602
42,97.937
43,97.994
44,98.119
45,98.242
46,98.673
47,98.872
48,98.931
49,99.256
50,99.409
51,99.468
52,99.521
53,99.565
54,99.590
55,99.632
56,99.686
57,99.822
58,100.601
59,100.688
60,100.865
61,100.966
62,101.121
63,101.205
64,101.330
65,101.386
66,101.446
67,101.496
68,101.519
69,101.550
70,101.576
71,101.619
72,101.640
73,101.658
74,101.704
75,101.827
76,101.906
77,101.996
78,102.110
79,102.297
80,102.354
81,102.452
82,102.548
83,102.708
84,102.796
85,103.081
86,103.362
87,103.545
88,103.587
89,103.711
90,103.749
91,103.765
92,103.788
93,103.841
94,103.873
95,265.899
96,274.286
97,275.864
98,297.413
99,313.446
100,354.177
