Percentage served,Time in ms
0,5.041
1,5.069
2,9.371
3,16.272
4,24.897
5,34.521
6,47.019
7,54.586
8,57.164
9,60.100
10,62.704
11,65.439
12,68.197
13,70.763
14,72.542
15,75.054
16,75.926
17,76.883
18,77.707
19,78.546
20,78.977
21,79.812
22,80.713
23,81.508
24,82.357
25,83.611
26,84.508
27,85.297
28,86.194
29,87.019
30,88.130
31,89.025
32,89.818
33,90.623
34,91.051
35,91.097
36,91.680
37,92.074
38,93.107
39,94.529
40,95.031
41,95.120
42,95.137
43,95.159
44,95.197
45,95.409
46,96.013
47,96.117
48,96.230
49,96.446
50,96.584
51,97.004
52,97.388
53,97.707
54,98.048
55,98.190
56,98.494
57,98.579
58,98.639
59,98.672
60,98.701
61,98.739
62,98.756
63,98.768
64,98.786
65,98.805
66,98.848
67,98.881
68,98.905
69,98.955
70,99.002
71,99.055
72,99.094
73,99.158
74,99.201
75,99.264
76,99.318
77,99.397
78,99.480
79,99.540
80,99.678
81,99.989
82,100.510
83,100.934
84,101.009
85,101.195
86,101.358
87,101.443
88,101.523
89,101.618
90,101.753
91,101.834
92,102.450
93,104.094
94,263.122
95,274.141
96,281.697
97,283.181
98,297.430
99,328.123
100,487.413
