Percentage served,Time in ms
0,5.237
1,11.182
2,18.562
3,27.329
4,36.947
5,47.562
6,55.969
7,58.616
8,61.744
9,64.388
10,67.086
11,70.202
12,72.870
13,75.705
14,78.723
15,81.637
16,85.009
17,86.284
18,87.255
19,88.481
20,89.212
21,89.994
22,90.665
23,91.210
24,92.266
25,93.095
26,94.059
27,95.015
28,95.832
29,96.415
30,97.075
31,97.958
32,98.843
33,99.106
34,99.176
35,99.272
36,99.301
37,99.333
38,99.365
39,99.520
40,99.756
41,99.787
42,99.808
43,99.834
44,99.875
45,99.971
46,99.999
47,100.082
48,100.175
49,100.277
50,100.521
51,100.566
52,100.661
53,100.688
54,100.879
55,101.031
56,101.087
57,101.203
58,101.342
59,101.512
60,101.650
61,101.894
62,101.994
63,102.200
64,102.322
65,102.435
66,102.601
67,102.715
68,102.798
69,102.924
70,102.946
71,102.974
72,103.294
73,103.865
74,105.853
75,107.123
76,107.249
77,107.435
78,107.883
79,108.586
80,108.849
81,109.066
82,109.133
83,109.352
84,109.402
85,109.512
86,109.568
87,109.597
88,109.667
89,109.805
90,110.124
91,110.257
92,110.311
93,272.542
94,338.350
95,348.778
96,355.876
97,473.292
98,481.572
99,482.583
100,487.243
