Percentage served,Time in ms
0,6.466
1,17.158
2,36.528
3,53.560
4,67.943
5,68.981
6,69.967
7,71.285
8,72.395
9,73.278
10,73.986
11,74.865
12,75.583
13,76.404
14,76.881
15,77.526
16,78.168
17,78.747
18,79.317
19,80.035
20,80.637
21,81.207
22,82.020
23,82.674
24,83.308
25,83.750
26,83.945
27,84.208
28,84.603
29,84.632
30,84.742
31,84.859
32,84.892
33,84.911
34,84.930
35,84.958
36,85.053
37,85.081
38,85.112
39,85.146
40,85.223
41,85.441
42,85.552
43,85.611
44,85.756
45,85.870
46,86.026
47,86.151
48,86.219
49,86.248
50,86.265
51,86.290
52,86.305
53,86.319
54,86.335
55,86.408
56,86.514
57,86.562
58,86.622
59,86.681
60,86.787
61,86.895
62,86.955
63,86.992
64,87.015
65,87.042
66,87.096
67,87.120
68,87.145
69,87.197
70,87.266
71,87.335
72,87.376
73,87.438
74,87.465
75,87.525
76,87.574
77,87.703
78,87.903
79,87.966
80,88.042
81,88.088
82,88.221
83,88.268
84,88.546
85,90.000
86,91.558
87,93.337
88,94.804
89,96.594
90,98.055
91,99.709
92,101.460
93,103.271
94,105.036
95,264.760
96,291.460
97,332.711
98,345.788
99,353.411
100,384.583
