Percentage served,Time in ms
0,30.836
1,39.102
2,47.715
3,54.912
4,57.030
5,59.233
6,61.328
7,63.495
8,65.667
9,67.816
10,70.393
11,72.531
12,74.677
13,76.096
14,76.733
15,77.667
16,78.662
17,79.418
18,80.228
19,80.990
20,82.155
21,82.888
22,83.898
23,84.674
24,85.287
25,86.850
26,87.632
27,88.389
28,89.339
29,90.058
30,90.794
31,91.534
32,92.551
33,93.543
34,93.836
35,93.874
36,93.901
37,93.940
38,94.124
39,94.561
40,94.642
41,94.780
42,94.948
43,95.042
44,95.869
45,95.906
46,95.939
47,95.955
48,95.968
49,95.972
50,95.978
51,95.985
52,95.991
53,96.012
54,96.045
55,96.069
56,96.084
57,96.095
58,96.119
59,96.143
60,96.161
61,96.179
62,96.193
63,96.266
64,96.295
65,96.356
66,96.387
67,96.424
68,96.448
69,96.504
70,96.666
71,96.891
72,97.217
73,97.489
74,97.628
75,98.046
76,98.757
77,99.108
78,99.173
79,99.310
80,99.347
81,99.788
82,99.833
83,99.905
84,100.092
85,100.109
86,100.173
87,100.643
88,100.728
89,100.835
90,100.994
91,101.177
92,101.507
93,102.029
94,266.264
95,276.602
96,295.871
97,320.638
98,322.229
99,354.440
100,487.013
