Percentage served,Time in ms
0,161.633
1,171.867
2,182.389
3,192.746
4,202.732
5,213.032
6,223.413
7,233.936
8,244.295
9,257.197
10,268.471
11,279.176
12,289.415
13,300.461
14,311.400
15,322.889
16,334.807
17,351.250
18,357.808
19,359.376
20,361.539
21,362.696
22,363.224
23,363.402
24,363.462
25,363.780
26,363.884
27,364.146
28,364.348
29,364.545
30,364.822
31,365.503
32,368.423
33,371.502
34,372.833
35,374.635
36,375.881
37,376.564
38,377.042
39,377.659
40,378.044
41,378.574
42,378.909
43,379.365
44,380.307
45,381.090
46,381.278
47,381.777
48,382.898
49,385.251
50,387.251
51,396.400
52,397.515
53,399.288
54,400.907
55,405.239
56,410.104
57,412.619
58,414.204
59,414.991
60,417.571
61,420.122
62,421.457
63,425.026
64,430.444
65,446.657
66,473.913
67,478.041
68,478.319
69,478.420
70,478.706
71,478.829
72,479.142
73,479.856
74,480.280
75,480.470
76,480.572
77,480.973
78,516.854
79,533.277
80,551.597
81,581.898
82,601.818
83,616.699
84,626.719
85,649.846
86,725.618
87,764.613
88,820.618
89,915.069
90,960.657
91,1013.110
92,1031.224
93,1050.988
94,1094.263
95,1116.516
96,1150.812
97,1155.105
98,1284.997
99,1395.556
100,1730.906
