Percentage served,Time in ms
0,104.121
1,119.269
2,134.240
3,149.554
4,164.875
5,180.334
6,195.950
7,211.721
8,228.063
9,244.891
10,293.588
11,294.177
12,294.381
13,294.537
14,294.879
15,295.126
16,295.747
17,295.972
18,296.158
19,296.397
20,296.620
21,296.933
22,297.314
23,297.409
24,297.645
25,298.157
26,300.034
27,302.055
28,302.651
29,303.109
30,303.534
31,303.964
32,304.861
33,306.099
34,306.512
35,306.849
36,307.029
37,307.165
38,307.523
39,307.822
40,308.282
41,308.996
42,309.126
43,309.399
44,309.891
45,310.164
46,310.813
47,311.303
48,312.973
49,313.630
50,314.113
51,318.970
52,321.107
53,322.173
54,322.571
55,322.781
56,323.060
57,323.446
58,323.777
59,324.717
60,325.263
61,325.359
62,325.446
63,325.487
64,325.508
65,325.529
66,325.560
67,325.596
68,325.666
69,325.705
70,325.745
71,325.786
72,325.862
73,325.948
74,326.084
75,326.177
76,326.365
77,326.550
78,326.740
79,327.053
80,327.382
81,327.580
82,327.777
83,327.912
84,328.261
85,419.295
86,486.013
87,547.378
88,770.412
89,792.481
90,809.793
91,823.816
92,833.796
93,861.043
94,885.515
95,961.546
96,1304.295
97,1333.490
98,1584.487
99,2268.036
100,2830.366
