Percentage served,Time in ms
0,6.479
1,13.880
2,23.949
3,41.730
4,46.621
5,50.763
6,54.904
7,59.705
8,64.943
9,70.204
10,75.673
11,81.486
12,87.027
13,92.824
14,98.695
15,104.586
16,110.720
17,116.100
18,138.096
19,154.968
20,155.268
21,155.295
22,155.428
23,156.320
24,156.660
25,156.979
26,157.605
27,157.829
28,157.903
29,158.137
30,158.907
31,159.129
32,159.327
33,159.810
34,159.909
35,160.142
36,160.207
37,160.280
38,160.314
39,160.376
40,160.405
41,160.421
42,160.445
43,160.487
44,160.544
45,160.902
46,160.959
47,160.988
48,161.013
49,161.041
50,161.077
51,161.126
52,166.430
53,170.439
54,170.661
55,170.720
56,171.076
57,171.823
58,172.776
59,172.814
60,173.481
61,174.119
62,174.299
63,174.360
64,174.413
65,174.485
66,174.597
67,174.887
68,175.006
69,175.059
70,175.164
71,175.198
72,175.281
73,175.329
74,175.343
75,175.357
76,175.385
77,175.400
78,175.436
79,175.492
80,175.552
81,175.588
82,175.614
83,175.629
84,175.667
85,175.686
86,175.703
87,175.748
88,175.789
89,175.902
90,175.977
91,175.994
92,176.005
93,176.014
94,176.062
95,176.196
96,176.234
97,176.290
98,362.410
99,375.747
100,391.662
