Percentage served,Time in ms
0,330.794
1,356.641
2,382.923
3,408.945
4,434.586
5,461.779
6,488.386
7,516.685
8,544.090
9,571.245
10,600.187
11,627.815
12,651.316
13,657.005
14,660.008
15,661.457
16,662.738
17,663.404
18,664.515
19,665.521
20,666.264
21,667.005
22,667.972
23,668.689
24,669.694
25,670.449
26,671.225
27,671.735
28,672.405
29,673.122
30,674.751
31,675.612
32,675.782
33,676.183
34,676.574
35,677.196
36,677.759
37,678.345
38,679.308
39,680.198
40,681.291
41,681.887
42,683.459
43,684.533
44,685.733
45,686.591
46,687.307
47,688.072
48,688.940
49,689.264
50,689.872
51,690.365
52,691.128
53,691.736
54,692.266
55,692.618
56,693.128
57,693.753
58,694.548
59,694.992
60,695.309
61,695.943
62,696.777
63,697.886
64,698.746
65,699.032
66,699.603
67,700.625
68,701.376
69,706.236
70,711.550
71,713.278
72,714.485
73,715.685
74,716.603
75,717.359
76,718.779
77,768.991
78,872.600
79,939.557
80,1033.509
81,1225.201
82,1257.881
83,1304.569
84,1343.456
85,1368.372
86,1376.945
87,1383.235
88,1396.859
89,1401.953
90,1404.317
91,1502.236
92,1685.718
93,1709.606
94,1798.476
95,1992.628
96,2094.805
97,2741.128
98,2756.554
99,3714.708
100,4859.085
