Percentage served,Time in ms
0,32.317
1,37.446
2,42.658
3,47.973
4,53.465
5,58.739
6,64.077
7,69.393
8,74.701
9,80.014
10,112.619
11,112.660
12,112.688
13,112.701
14,112.717
15,112.738
16,112.751
17,112.772
18,112.805
19,112.827
20,113.254
21,113.277
22,113.289
23,113.316
24,113.363
25,113.385
26,113.433
27,113.468
28,113.489
29,113.520
30,113.545
31,113.584
32,113.600
33,113.622
34,113.646
35,113.668
36,113.691
37,113.754
38,113.771
39,113.786
40,113.809
41,113.845
42,113.859
43,113.875
44,113.889
45,113.901
46,113.911
47,113.924
48,113.944
49,113.973
50,114.030
51,114.626
52,114.695
53,114.711
54,114.731
55,114.759
56,114.802
57,114.835
58,114.875
59,114.936
60,115.204
61,115.631
62,115.658
63,115.670
64,115.683
65,115.690
66,115.704
67,115.734
68,115.792
69,115.853
70,115.891
71,115.911
72,115.933
73,115.981
74,116.021
75,116.088
76,116.134
77,116.168
78,116.197
79,116.221
80,116.242
81,116.308
82,116.352
83,116.388
84,116.503
85,116.566
86,116.671
87,116.707
88,116.720
89,116.740
90,116.961
91,117.002
92,117.021
93,117.029
94,117.036
95,117.044
96,117.060
97,117.116
98,117.165
99,117.194
100,375.688
