Percentage served,Time in ms
0,4.786
1,9.723
2,16.845
3,26.353
4,30.623
5,32.807
6,35.110
7,38.096
8,40.928
9,43.800
10,46.633
11,49.461
12,52.860
13,55.470
14,58.520
15,61.638
16,64.678
17,67.202
18,76.933
19,85.363
20,87.595
21,87.629
22,87.699
23,87.738
24,87.840
25,88.096
26,88.275
27,88.548
28,88.594
29,88.642
30,88.686
31,88.727
32,88.762
33,88.786
34,88.812
35,88.834
36,88.851
37,88.881
38,88.902
39,88.914
40,88.944
41,88.963
42,89.040
43,89.062
44,89.136
45,89.169
46,89.199
47,89.212
48,89.433
49,89.724
50,89.780
51,89.791
52,89.832
53,89.874
54,89.893
55,90.230
56,90.324
57,90.381
58,90.426
59,90.464
60,90.506
61,90.561
62,90.631
63,90.677
64,90.753
65,90.788
66,90.879
67,90.908
68,90.929
69,90.951
70,92.579
71,94.841
72,96.453
73,96.577
74,96.594
75,96.625
76,96.639
77,96.763
78,97.296
79,97.330
80,97.971
81,98.074
82,98.117
83,98.134
84,98.151
85,98.162
86,98.177
87,98.185
88,98.192
89,98.205
90,98.228
91,98.258
92,98.305
93,98.333
94,98.387
95,98.421
96,98.542
97,98.645
98,304.551
99,310.480
100,320.429
