Percentage served,Time in ms
0,130.879
1,163.579
2,177.229
3,191.650
4,206.137
5,220.686
6,235.131
7,246.193
8,253.826
9,257.552
10,258.599
11,258.960
12,259.215
13,259.555
14,259.798
15,260.055
16,260.336
17,260.676
18,261.619
19,262.043
20,262.350
21,262.645
22,262.831
23,262.925
24,263.045
25,263.179
26,263.259
27,263.327
28,263.409
29,263.537
30,263.638
31,263.722
32,263.856
33,264.171
34,264.586
35,265.363
36,266.409
37,267.573
38,269.184
39,270.167
40,270.463
41,270.752
42,271.134
43,271.872
44,273.200
45,274.723
46,276.110
47,277.865
48,281.232
49,282.659
50,284.965
51,285.469
52,285.875
53,286.256
54,287.005
55,287.756
56,288.675
57,289.370
58,289.844
59,290.305
60,290.697
61,291.247
62,291.517
63,291.758
64,291.967
65,292.486
66,292.678
67,293.023
68,293.137
69,293.256
70,293.457
71,294.296
72,296.797
73,297.320
74,297.693
75,297.861
76,298.055
77,298.311
78,298.478
79,299.024
80,421.093
81,467.898
82,519.307
83,593.271
84,655.425
85,690.757
86,717.842
87,731.451
88,747.399
89,805.764
90,863.022
91,908.967
92,933.363
93,954.699
94,974.143
95,987.231
96,1072.838
97,1301.882
98,1551.768
99,1654.335
100,2350.921
