Percentage served,Time in ms
0,2.497
1,24.857
2,32.341
3,40.059
4,47.604
5,56.373
6,56.427
7,56.492
8,56.983
9,57.287
10,57.446
11,57.565
12,57.594
13,57.614
14,57.642
15,57.683
16,57.710
17,58.619
18,59.043
19,60.058
20,60.851
21,61.475
22,62.060
23,62.924
24,62.967
25,63.262
26,64.275
27,64.295
28,64.309
29,64.317
30,64.327
31,64.335
32,64.345
33,64.355
34,64.365
35,64.375
36,64.383
37,64.396
38,64.409
39,64.423
40,64.431
41,64.437
42,64.443
43,64.451
44,64.460
45,64.467
46,64.474
47,64.479
48,64.483
49,64.487
50,64.491
51,64.495
52,64.499
53,64.503
54,64.507
55,64.512
56,64.520
57,64.533
58,64.542
59,64.549
60,64.556
61,64.563
62,64.569
63,64.577
64,64.584
65,64.588
66,64.591
67,64.595
68,64.598
69,64.602
70,64.607
71,64.615
72,64.628
73,64.635
74,64.644
75,64.664
76,64.687
77,64.736
78,64.749
79,64.758
80,64.773
81,64.821
82,65.011
83,65.097
84,65.181
85,65.272
86,65.295
87,65.303
88,65.310
89,65.319
90,65.332
91,65.347
92,65.377
93,65.442
94,65.753
95,66.538
96,66.676
97,66.799
98,66.830
99,66.854
100,1101.359
