Percentage served,Time in ms
0,4.748
1,5.341
2,6.103
3,12.691
4,21.579
5,31.670
6,36.963
7,40.233
8,43.887
9,47.060
10,50.570
11,53.406
12,55.899
13,58.133
14,58.163
15,58.174
16,58.180
17,58.186
18,58.204
19,58.220
20,58.235
21,58.256
22,58.360
23,58.378
24,58.402
25,58.486
26,58.535
27,58.637
28,58.665
29,58.694
30,58.888
31,59.303
32,59.688
33,59.793
34,59.842
35,59.880
36,59.950
37,59.998
38,60.106
39,60.241
40,61.382
41,61.458
42,61.570
43,61.707
44,61.769
45,61.789
46,61.806
47,61.833
48,61.862
49,61.885
50,61.901
51,61.925
52,61.953
53,62.026
54,62.056
55,62.077
56,62.173
57,62.408
58,62.456
59,62.483
60,62.508
61,63.007
62,63.198
63,63.344
64,63.455
65,63.594
66,63.633
67,63.708
68,63.744
69,63.784
70,63.812
71,63.891
72,63.970
73,64.058
74,64.075
75,64.207
76,64.420
77,64.527
78,64.925
79,65.086
80,65.233
81,65.448
82,65.623
83,65.826
84,66.104
85,66.351
86,66.658
87,66.976
88,67.160
89,67.311
90,67.352
91,67.383
92,67.515
93,67.607
94,67.774
95,68.046
96,244.780
97,255.177
98,265.370
99,485.711
100,525.801
