Percentage served,Time in ms
0,142.582
1,163.405
2,171.188
3,178.962
4,186.809
5,194.534
6,202.374
7,210.529
8,218.442
9,228.356
10,236.302
11,244.417
12,252.294
13,262.646
14,270.713
15,278.804
16,286.896
17,295.104
18,303.271
19,311.896
20,329.698
21,330.877
22,331.227
23,331.386
24,331.460
25,331.575
26,331.619
27,331.744
28,331.918
29,331.998
30,332.082
31,332.139
32,332.232
33,332.320
34,332.491
35,332.794
36,333.196
37,334.467
38,335.540
39,335.907
40,336.095
41,336.370
42,336.556
43,336.744
44,336.837
45,337.247
46,337.359
47,337.456
48,337.531
49,337.911
50,338.613
51,338.760
52,338.866
53,339.057
54,339.376
55,340.408
56,340.669
57,340.838
58,341.150
59,341.777
60,342.186
61,344.356
62,345.361
63,346.179
64,346.886
65,347.544
66,347.772
67,347.953
68,349.089
69,349.764
70,350.120
71,350.675
72,351.577
73,352.640
74,353.540
75,354.129
76,355.154
77,356.503
78,398.202
79,420.450
80,433.872
81,510.411
82,565.751
83,622.352
84,723.460
85,843.499
86,864.524
87,882.117
88,894.423
89,902.034
90,913.525
91,928.942
92,942.933
93,958.653
94,968.448
95,979.216
96,998.832
97,1051.939
98,1345.523
99,1587.002
100,1600.917
