Percentage served,Time in ms
0,117.057
1,123.350
2,129.437
3,135.585
4,141.527
5,147.795
6,154.027
7,160.283
8,166.654
9,173.885
10,180.380
11,186.777
12,193.232
13,199.711
14,206.717
15,213.119
16,219.667
17,226.223
18,232.814
19,239.521
20,258.184
21,264.159
22,264.949
23,265.130
24,265.622
25,265.812
26,265.995
27,266.192
28,266.431
29,266.903
30,267.138
31,267.286
32,267.588
33,267.966
34,268.704
35,270.288
36,272.589
37,273.374
38,274.097
39,274.829
40,275.287
41,275.419
42,275.650
43,275.746
44,275.793
45,275.856
46,275.893
47,275.981
48,276.030
49,276.068
50,276.103
51,276.167
52,276.295
53,276.587
54,276.749
55,276.820
56,277.029
57,277.218
58,277.495
59,277.859
60,278.188
61,278.710
62,279.503
63,279.602
64,279.779
65,280.076
66,280.104
67,280.176
68,280.212
69,280.241
70,280.267
71,280.286
72,280.310
73,280.363
74,280.770
75,280.970
76,281.068
77,281.204
78,281.344
79,281.500
80,281.531
81,281.789
82,375.793
83,395.304
84,419.467
85,469.061
86,593.908
87,634.081
88,672.866
89,723.919
90,754.167
91,845.628
92,852.264
93,867.055
94,886.318
95,892.756
96,906.106
97,919.453
98,932.044
99,968.957
100,1256.770
